Провод,Наружный диаметр,Минимальный радиус изгиба,Диапазон рабочих температур,Ссылка,Расшифровка
"МС 16-15 2х0,08","1,5 мм",5 наружных диаметров,−150...+200 °C,https://bystrokabel.ru/catalog/search?query=%D0%9C%D0%A1+16-15+2%D1%850%2C08,"М: провод монтажный  С: сплошная изоляция  1: номинальное напряжение 100 В  6: максимальная температура 200 °C  1: жила нормальной прочности  5: номер разработки  2: 2 жилы  0,08: номинальное сечение жилы 0,08 мм2  "
"МС 16-15 2х0,2","2,0 мм",5 наружных диаметров,−150...+200 °C,https://bystrokabel.ru/catalog/search?query=%D0%9C%D0%A1+16-15+2%D1%850%2C2,"М: провод монтажный  С: сплошная изоляция  1: номинальное напряжение 100 В  6: максимальная температура 200 °C  1: жила нормальной прочности  5: номер разработки  2: 2 жилы  0,2: номинальное сечение жилы 0,2 мм2  "
"МС 16-15 2х0,35","2,4 мм",5 наружных диаметров,−150...+200 °C,https://bystrokabel.ru/catalog/search?query=%D0%9C%D0%A1+16-15+2%D1%850%2C35,"М: провод монтажный  С: сплошная изоляция  1: номинальное напряжение 100 В  6: максимальная температура 200 °C  1: жила нормальной прочности  5: номер разработки  2: 2 жилы  0,35: номинальное сечение жилы 0,35 мм2  "
"МС 16-15 3х0,08","1,6 мм",5 наружных диаметров,−150...+200 °C,https://bystrokabel.ru/catalog/search?query=%D0%9C%D0%A1+16-15+3%D1%850%2C08,"М: провод монтажный  С: сплошная изоляция  1: номинальное напряжение 100 В  6: максимальная температура 200 °C  1: жила нормальной прочности  5: номер разработки  3: 3 жилы  0,08: номинальное сечение жилы 0,08 мм2  "
"МС 16-15 3х0,12","1,8 мм",5 наружных диаметров,−150...+200 °C,https://bystrokabel.ru/catalog/search?query=%D0%9C%D0%A1+16-15+3%D1%850%2C12,"М: провод монтажный  С: сплошная изоляция  1: номинальное напряжение 100 В  6: максимальная температура 200 °C  1: жила нормальной прочности  5: номер разработки  3: 3 жилы  0,12: номинальное сечение жилы 0,12 мм2  "
"МС 16-16 0,05","0,8 мм","2,5 наружных диаметра",−60...+200 °C,https://bystrokabel.ru/catalog/search?query=%D0%9C%D0%A1+16-16+0%2C05,"М: провод монтажный  С: сплошная изоляция  1: номинальное напряжение 100 В  6: максимальная температура 200 °C  1: жила нормальной прочности  6: номер разработки  0,05: номинальное сечение жилы 0,05 мм2  "
"МС 16-16 0,08","0,8 мм","2,5 наружных диаметра",−60...+200 °C,https://bystrokabel.ru/catalog/search?query=%D0%9C%D0%A1+16-16+0%2C08,"М: провод монтажный  С: сплошная изоляция  1: номинальное напряжение 100 В  6: максимальная температура 200 °C  1: жила нормальной прочности  6: номер разработки  0,08: номинальное сечение жилы 0,08 мм2  "
"МС 16-16 0,12","0,9 мм","2,5 наружных диаметра",−60...+200 °C,https://bystrokabel.ru/catalog/search?query=%D0%9C%D0%A1+16-16+0%2C12,"М: провод монтажный  С: сплошная изоляция  1: номинальное напряжение 100 В  6: максимальная температура 200 °C  1: жила нормальной прочности  6: номер разработки  0,12: номинальное сечение жилы 0,12 мм2  "
"МС 16-16 0,2","1,1 мм","2,5 наружных диаметра",−60...+200 °C,https://bystrokabel.ru/catalog/search?query=%D0%9C%D0%A1+16-16+0%2C2,"М: провод монтажный  С: сплошная изоляция  1: номинальное напряжение 100 В  6: максимальная температура 200 °C  1: жила нормальной прочности  6: номер разработки  0,2: номинальное сечение жилы 0,2 мм2  "
"МС 16-16 0,35","1,3 мм","2,5 наружных диаметра",−60...+200 °C,https://bystrokabel.ru/catalog/search?query=%D0%9C%D0%A1+16-16+0%2C35,"М: провод монтажный  С: сплошная изоляция  1: номинальное напряжение 100 В  6: максимальная температура 200 °C  1: жила нормальной прочности  6: номер разработки  0,35: номинальное сечение жилы 0,35 мм2  "
"МС 16-16 2х0,12","1,8 мм","2,5 наружных диаметра",−60...+200 °C,https://bystrokabel.ru/catalog/search?query=%D0%9C%D0%A1+16-16+2%D1%850%2C12,"М: провод монтажный  С: сплошная изоляция  1: номинальное напряжение 100 В  6: максимальная температура 200 °C  1: жила нормальной прочности  6: номер разработки  2: 2 жилы  0,12: номинальное сечение жилы 0,12 мм2  "
"МС 16-16 2х0,35","2,6 мм","2,5 наружных диаметра",−60...+200 °C,https://bystrokabel.ru/catalog/search?query=%D0%9C%D0%A1+16-16+2%D1%850%2C35,"М: провод монтажный  С: сплошная изоляция  1: номинальное напряжение 100 В  6: максимальная температура 200 °C  1: жила нормальной прочности  6: номер разработки  2: 2 жилы  0,35: номинальное сечение жилы 0,35 мм2  "
"МС 16-17 0,02","0,4 мм",5 наружных диаметров,−150...+200 °C,https://bystrokabel.ru/item/ms-16-17/ms-16-17-0-02,"М: провод монтажный  С: сплошная изоляция  1: номинальное напряжение 100 В  6: максимальная температура 200 °C  1: жила нормальной прочности  7: номер разработки  0,02: номинальное сечение жилы 0,02 мм2  "
"МС 16-17 0,03","0,4 мм",5 наружных диаметров,−150...+200 °C,https://bystrokabel.ru/item/ms-16-17/ms-16-17-0-03,"М: провод монтажный  С: сплошная изоляция  1: номинальное напряжение 100 В  6: максимальная температура 200 °C  1: жила нормальной прочности  7: номер разработки  0,03: номинальное сечение жилы 0,03 мм2  "
"МС 16-17 0,05","0,5 мм",5 наружных диаметров,−150...+200 °C,https://bystrokabel.ru/item/ms-16-17/ms-16-17-0-05,"М: провод монтажный  С: сплошная изоляция  1: номинальное напряжение 100 В  6: максимальная температура 200 °C  1: жила нормальной прочности  7: номер разработки  0,05: номинальное сечение жилы 0,05 мм2  "
"МС 16-17 0,08","0,6 мм",5 наружных диаметров,−150...+200 °C,https://bystrokabel.ru/item/ms-16-17/ms-16-17-0-08,"М: провод монтажный  С: сплошная изоляция  1: номинальное напряжение 100 В  6: максимальная температура 200 °C  1: жила нормальной прочности  7: номер разработки  0,08: номинальное сечение жилы 0,08 мм2  "
"МС 16-17 0,12","0,7 мм",5 наружных диаметров,−150...+200 °C,https://bystrokabel.ru/item/ms-16-17/ms-16-17-0-12,"М: провод монтажный  С: сплошная изоляция  1: номинальное напряжение 100 В  6: максимальная температура 200 °C  1: жила нормальной прочности  7: номер разработки  0,12: номинальное сечение жилы 0,12 мм2  "
"МС 16-17 0,2","0,8 мм",5 наружных диаметров,−150...+200 °C,https://bystrokabel.ru/item/ms-16-17/ms-16-17-0-2,"М: провод монтажный  С: сплошная изоляция  1: номинальное напряжение 100 В  6: максимальная температура 200 °C  1: жила нормальной прочности  7: номер разработки  0,2: номинальное сечение жилы 0,2 мм2  "
"МС 16-17 0,35","1,0 мм",5 наружных диаметров,−150...+200 °C,https://bystrokabel.ru/item/ms-16-17/ms-16-17-0-35,"М: провод монтажный  С: сплошная изоляция  1: номинальное напряжение 100 В  6: максимальная температура 200 °C  1: жила нормальной прочности  7: номер разработки  0,35: номинальное сечение жилы 0,35 мм2  "
"МС 16-32 0,08","0,6 мм",5 наружных диаметров,−150...+200 °C,https://bystrokabel.ru/item/ms-16-32/ms-16-32-0-08,"М: провод монтажный  С: сплошная изоляция  1: номинальное напряжение 100 В  6: максимальная температура 200 °C  3: жила высокой прочности  2: номер разработки  0,08: номинальное сечение жилы 0,08 мм2  "
